text,label
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ",phishing
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ASAP,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. Please respond,phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. do not ignore,phishing
Attachments: invoice_801.pdf requires your approval. Open it: http://bit.ly/verify do not ignore,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. Please respond,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
"Dear User, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. Please respond",phishing
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ASAP,phishing
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. Please respond,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. See below",ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
"Dear Client, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. Please respond",phishing
Attachments: invoice_609.pdf requires your approval. Open it: http://bit.ly/verify do not ignore,phishing
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ,phishing
Please see the minutes from today's meeting and action items for next week. Please advise,ham
Attachments: invoice_793.pdf requires your approval. Open it: http://bit.ly/verify ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
Please see the minutes from today's meeting and action items for next week. See below,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ASAP,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Attachments: invoice_109.pdf requires your approval. Open it: http://bit.ly/verify ASAP,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
Attachments: invoice_247.pdf requires your approval. Open it: http://bit.ly/verify ,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ASAP,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. do not ignore,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. Please respond,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. do not ignore,phishing
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. do not ignore",phishing
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. Please respond,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ,phishing
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ASAP",phishing
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. Please respond,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. Please respond,phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ASAP,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Update your account information at http://secure-pay.example.com to avoid suspension. Please respond,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
Please see the minutes from today's meeting and action items for next week. See below,ham
Update your account information at http://secure-pay.example.com to avoid suspension. do not ignore,phishing
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ,phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. See below",ham
